240782504, 94.23, 164.91, 67
240782504, 71.765, 176.62, 8
240782504, 58.285, 135.585, 8
240782504, 64.33, 126.935, 8
240782504, 83.155, 124.21, 8
240782504, 83.72, 176.605, 78
240782504, 81.22, 126.4, 32
240782504, 101.885, 24.225, 84
240782504, 78.625, 149.365, 79
240782504, 71.51, 338.985, 8
240782504, 63.74, 120.7, 8
240782504, 100.175, 141.66, 8
240782504, 84.37, 182.425, 84
240782504, 98.905, 61.055, 32
240782504, 84.995, 135.425, 67
240782504, 62.89, 100.885, 79
240782504, 69.615, 138.9, 76
240782504, 79.05, 144.49, 79
240782504, 64.855, 21.135, 82
240782504, 71.34, 175.395, 83
240782504, 31.745, 161.955, 13
240782504, 197.9, 63.985, 16
240782504, 61.94, 3986.625, 8
240782504, 66.725, 98.055, 57
240782504, 178.51, 103.17, 16
240782504, 77.34, 246.38, 35
240782504, 83.005, 199.545, 8
240782504, 66.425, 69.8, 48
240782504, 26.805, 195.605, 13
240782504, 404.665, 89.565, 16
240782504, 108.53, 2388.69, 38
240782504, 63.625, 380.59, 36
240782504, 221.915, 10.075, 16
240782504, 91.575, 427.005, 38
240782504, 53.27, 129.09, 35
240782504, 272.97, 97.65, 16
240782504, 66.63, 255.51, 46
240782504, 98.9, 189.64, 40
240782504, 71.335, 205.62, 35
240782504, 69.26, 181.835, 37
240782504, 212.075, 90.15, 37
240782504, 9.08, 29.26, 37
240782504, 77.92, 380.51, 37
240782504, 1623.365, 134.04, 16
240782504, 81.01, 221.855, 67
240782504, 65.67, 125.935, 79
240782504, 69.01, 136.765, 76
240782504, 68.585, 121.335, 79
240782504, 69.53, 20.035, 82
240782504, 61.445, 157.995, 83
240782504, 83.985, 101.5, 48
240782504, 22.165, 237.39, 13
240782504, 444.28, 23.965, 16
240782504, 106.015, 16673.035, 38
240782504, 67.37, 779.12, 13
240782504, 78.925, 146.52, 13
240782504, 77.845, 133.11, 70
240782504, 108.285, 98.64, 79
240782504, 82.17, 86.025, 82
240782504, 102.65, 76.5, 32
240782504, 93.235, 125.07, 82
240782504, 105.705, 88.02, 79
240782504, 87.555, 100.97, 87
240782504, 74.145, 62.495, 32
240782504, 84.42, 93.595, 73
240782504, 75.675, 155.79, 78
240782504, 87.755, 82.965, 32
240782504, 85.59, 201.065, 73
240782504, 103.77, 132.9, 82
240782504, 104.36, 174.345, 73
240782504, 81.645, 108.83, 83
240782504, 106.52, 66.42, 59
240782504, 275.035, 169.575, 16
240782504, 51.165, 10.69, 37
240782504, 80.79, 411.675, 40
240782504, 111.055, 468.135, 36
240782504, 94.71, 338.43, 9
240782504, 78.275, 146.395, 40
240782504, 101.75, 147.525, 40
240782504, 93.395, 223.59, 36
240782504, 88.31, 92.82, 9
240782504, 89.265, 177.05, 38
240782504, 101.66, 154.55, 38
240782504, 78.445, 188.31, 35
240782504, 118.67, 205.705, 37
240782504, 56.91, 1155.75, 38
240782504, 9.5, 33.22, 37
240782504, 94.6, 288.47, 37
240782504, 95.185, 242.435, 188
240782504, 48.795, 294.425, 8
240782504, 50.615, 127.105, 8
240782504, 56.955, 124.795, 8
240782504, 59.425, 129, 8
240782504, 120.625, 65.115, 70
240782504, 83.565, 350.365, 69
240782504, 101.22, 98.335, 65
240782504, 65.905, 85.345, 84
240782504, 65.61, 77.29, 85
240782504, 94.18, 85.41, 82
240782504, 87.825, 48.435, 69
240782504, 87.15, 125.505, 188
240782504, 90.15, 171.845, 84
240782504, 103.69, 152.525, 65
240782504, 86.465, 31.075, 82
240782504, 66.43, 160.985, 71
240782504, 160.655, 50.095, 69
240782504, 83.24, 103.29, 84
240782504, 72.915, 303.46, 35
240782504, 94.675, 176.345, 37
240782504, 80.17, 451.6, 37
240782504, 61.595, 140.45, 37
240782504, 66.975, 118.755, 37
240782504, 139.855, 85.945, 37
240782504, 90.14, 216.58, 90
240782504, 80.755, 166.375, 73
240782504, 93.605, 170.745, 80
240782504, 65.83, 103.54, 57
240782504, 201.31, 93.035, 16
240782504, 50.4, 223.835, 35
240782504, 86.605, 142.32, 37
240782504, 95.9, 279.915, 190
240782504, 79.445, 69.165, 68
240782504, 84.92, 101.625, 65
240782504, 100.095, 72.115, 84
240782504, 108.84, 71.98, 65
240782504, 101.1, 192.34, 188
240782504, 63.895, 123.385, 32
240782504, 89.145, 149.525, 73
240782504, 96.62, 113.53, 82
240782504, 76.12, 113.65, 73
240782504, 65.205, 129.845, 83
240782504, 77.01, 154.625, 190
240782504, 84.94, 553.005, 84
240782504, 90.81, 136.055, 65
240782504, 135.655, 99.94, 82
240782504, 83.255, 232.28, 71
240782504, 122.6, 105.645, 69
240782504, 110.495, 60.09, 84
240782504, 172.935, 114.875, 16
240782504, 112.255, 65.225, 48
240782504, 65.025, 313.265, 40
240782504, 95.755, 169.045, 37
240782504, 20.91, 32.65, 37
240782504, 62.19, 239.025, 37
240782504, 45.815, 150.445, 37
240782504, 50.59, 120.195, 37
240782504, 67.765, 116.805, 37
240782504, 1706.7, 583.72, 16
240782504, 138.855, 556.925, 16
240782504, 90.25, 94.27, 37
240782504, 108.89, 96.595, 84
240782504, 99.81, 150.035, 65
240782504, 91.235, 43.425, 82
240782504, 68.4, 150.94, 71
240782504, 138.735, 59.66, 69
240782504, 85.425, 91.98, 84
240782504, 118.71, 171.765, 40
240782504, 100.95, 666.63, 8
240782504, 81.635, 270.755, 40
240782504, 0.725000000006, 31.595, 37
240782504, 74.685, 345.985, 39
240782504, 103, 141.875, 39
240782504, 34.235, 791.88, 8
240782504, 67.185, 102.64, 8
240782504, 55.525, 142.815, 8
240782504, 50.29, 132.09, 8
240782504, 49.83, 126.515, 8
240782504, 53.125, 128.885, 8
240782504, 62.4, 129.375, 8
240782504, 44.825, 153.575, 8
240782504, 74.57, 118.275, 8
240782504, 81.195, 147.37, 8
240782504, 55.2, 366.49, 8
240782504, 155.62, 158.155, 71
240782504, 70.67, 110.695, 69
240782504, 102.61, 161.45, 65
240782504, 123.285, 87.215, 84
240782504, 167.405, 326.755, 8
240782504, 76.89, 203.485, 8
240782504, 71.14, 146.54, 8
240782504, 88.685, 138.105, 8
240782504, 119.58, 81.755, 70
240782504, 110.045, 122.51, 69
240782504, 109.605, 118.415, 65
240782504, 106.61, 77.97, 84
240782504, 93.605, 245.01, 85
240782504, 80.04, 102.85, 82
240782504, 96.925, 31.955, 69
240782504, 73.29, 283.9, 39
240782504, 65.705, 140.715, 39
240782504, 72.05, 163.48, 35
240782504, 89.225, 185.88, 37
240782504, 108.775, 395.205, 37
